TM,Z
2020-01-01 08:00:00,360.66
2020-01-02 08:00:00,360.66
2020-01-03 08:00:00,360.66
2020-01-04 08:00:00,360.67
2020-01-05 08:00:00,360.67
2020-01-06 08:00:00,360.67
2020-01-07 08:00:00,360.67
2020-01-08 08:00:00,360.67
2020-01-09 08:00:00,360.67
2020-01-10 08:00:00,360.68
2020-01-11 08:00:00,360.68
2020-01-12 08:00:00,360.69
2020-01-13 08:00:00,360.69
2020-01-14 08:00:00,360.7
2020-01-15 08:00:00,360.7
2020-01-16 08:00:00,360.7
2020-01-17 08:00:00,360.7
2020-01-18 08:00:00,360.7
2020-01-19 08:00:00,360.7
2020-01-20 08:00:00,360.71
2020-01-21 08:00:00,360.71
2020-01-22 08:00:00,360.71
2020-01-23 08:00:00,360.71
2020-01-24 08:00:00,360.71
2020-01-25 08:00:00,360.71
2020-01-26 08:00:00,360.71
2020-01-27 08:00:00,360.71
2020-01-28 08:00:00,360.71
2020-01-29 08:00:00,360.71
2020-01-30 08:00:00,360.71
2020-01-31 08:00:00,360.71
2020-02-01 08:00:00,360.71
2020-02-02 08:00:00,360.71
2020-02-03 08:00:00,360.71
2020-02-04 08:00:00,360.71
2020-02-05 08:00:00,360.71
2020-02-06 08:00:00,360.71
2020-02-07 08:00:00,360.71
2020-02-08 08:00:00,360.71
2020-02-09 08:00:00,360.71
2020-02-10 08:00:00,360.71
2020-02-11 08:00:00,360.71
2020-02-12 08:00:00,360.71
2020-02-13 08:00:00,360.71
2020-02-14 08:00:00,360.71
2020-02-15 08:00:00,360.71
2020-02-16 08:00:00,360.71
2020-02-17 08:00:00,360.71
2020-02-18 08:00:00,360.71
2020-02-19 08:00:00,360.71
2020-02-20 08:00:00,360.71
2020-02-21 08:00:00,360.71
2020-02-22 08:00:00,360.71
2020-02-23 08:00:00,360.71
2020-02-24 08:00:00,360.71
2020-02-25 08:00:00,360.71
2020-02-26 08:00:00,360.71
2020-02-27 08:00:00,360.71
2020-02-28 08:00:00,360.71
2020-02-29 08:00:00,360.71
2020-03-01 08:00:00,360.71
2020-03-02 08:00:00,360.71
2020-03-03 08:00:00,360.71
2020-03-04 08:00:00,360.71
2020-03-05 08:00:00,360.71
2020-03-06 08:00:00,360.71
2020-03-07 08:00:00,360.71
2020-03-08 08:00:00,360.71
2020-03-09 08:00:00,360.71
2020-03-10 08:00:00,360.71
2020-03-11 08:00:00,360.71
2020-03-12 08:00:00,360.71
2020-03-13 08:00:00,360.71
2020-03-14 08:00:00,360.71
2020-03-15 08:00:00,360.71
2020-03-16 08:00:00,360.71
2020-03-17 08:00:00,360.71
2020-03-18 08:00:00,360.71
2020-03-19 08:00:00,360.71
2020-03-20 08:00:00,360.71
2020-03-21 08:00:00,360.7
2020-03-22 08:00:00,360.7
2020-03-23 08:00:00,360.69
2020-03-24 08:00:00,360.69
2020-03-25 08:00:00,360.69
2020-03-26 08:00:00,360.69
2020-03-27 08:00:00,360.69
2020-03-28 08:00:00,360.69
2020-03-29 08:00:00,360.69
2020-03-30 08:00:00,360.69
2020-03-31 08:00:00,360.69
2020-04-01 08:00:00,360.69
2020-04-02 08:00:00,360.69
2020-04-03 08:00:00,360.69
2020-04-04 08:00:00,360.7
2020-04-05 08:00:00,360.7
2020-04-06 08:00:00,360.7
2020-04-07 08:00:00,360.71
2020-04-08 08:00:00,360.69
2020-04-09 08:00:00,360.62
2020-04-10 08:00:00,360.55
2020-04-11 08:00:00,360.47
2020-04-12 08:00:00,360.4
2020-04-13 08:00:00,360.34
2020-04-14 08:00:00,360.28
2020-04-15 08:00:00,360.22
2020-04-16 08:00:00,360.16
2020-04-17 08:00:00,360.09
2020-04-18 08:00:00,360.01
2020-04-19 08:00:00,359.93
2020-04-20 08:00:00,359.85
2020-04-21 08:00:00,359.77
2020-04-22 08:00:00,359.69
2020-04-23 08:00:00,359.61
2020-04-24 08:00:00,359.52
2020-04-25 08:00:00,359.43
2020-04-26 08:00:00,359.34
2020-04-27 08:00:00,359.25
2020-04-28 08:00:00,359.17
2020-04-29 08:00:00,359.07
2020-04-30 08:00:00,358.98
2020-05-01 08:00:00,358.89
2020-05-02 08:00:00,358.8
2020-05-03 08:00:00,358.7
2020-05-04 08:00:00,358.63
2020-05-05 08:00:00,358.53
2020-05-06 08:00:00,358.44
2020-05-07 08:00:00,358.36
2020-05-08 08:00:00,358.26
2020-05-09 08:00:00,358.22
2020-05-10 08:00:00,358.15
2020-05-11 08:00:00,358.12
2020-05-12 08:00:00,358.11
2020-05-13 08:00:00,358.11
2020-05-14 08:00:00,358.03
2020-05-15 08:00:00,357.9
2020-05-16 08:00:00,357.84
2020-05-17 08:00:00,357.74
2020-05-18 08:00:00,357.69
2020-05-19 08:00:00,357.68
2020-05-20 08:00:00,357.7
2020-05-21 08:00:00,357.71
2020-05-22 08:00:00,357.71
2020-05-23 08:00:00,357.69
2020-05-24 08:00:00,357.66
2020-05-25 08:00:00,357.62
2020-05-26 08:00:00,357.58
2020-05-27 08:00:00,357.55
2020-05-28 08:00:00,357.51
2020-05-29 08:00:00,357.46
2020-05-30 08:00:00,357.4
2020-05-31 08:00:00,357.35
2020-06-01 08:00:00,357.3
2020-06-02 08:00:00,357.25
2020-06-03 08:00:00,357.24
2020-06-04 08:00:00,357.21
2020-06-05 08:00:00,357.18
2020-06-06 08:00:00,357.16
2020-06-07 08:00:00,357.14
2020-06-08 08:00:00,357.12
2020-06-09 08:00:00,357.09
2020-06-10 08:00:00,357.06
2020-06-11 08:00:00,357.04
2020-06-12 08:00:00,357.01
2020-06-13 08:00:00,356.98
2020-06-14 08:00:00,356.96
2020-06-15 08:00:00,356.93
2020-06-16 08:00:00,356.91
2020-06-17 08:00:00,356.89
2020-06-18 08:00:00,356.86
2020-06-19 08:00:00,356.83
2020-06-20 08:00:00,356.8
2020-06-21 08:00:00,356.78
2020-06-22 08:00:00,356.75
2020-06-23 08:00:00,356.8
2020-06-24 08:00:00,356.86
2020-06-25 08:00:00,356.91
2020-06-26 08:00:00,356.96
2020-06-27 08:00:00,357.0
2020-06-28 08:00:00,357.04
2020-06-29 08:00:00,357.06
2020-06-30 08:00:00,357.06
2020-07-01 08:00:00,357.06
2020-07-02 08:00:00,357.08
2020-07-03 08:00:00,357.13
2020-07-04 08:00:00,357.18
2020-07-05 08:00:00,357.21
2020-07-06 08:00:00,357.22
2020-07-07 08:00:00,357.24
2020-07-08 08:00:00,357.26
2020-07-09 08:00:00,357.29
2020-07-10 08:00:00,357.31
2020-07-11 08:00:00,357.32
2020-07-12 08:00:00,357.33
2020-07-13 08:00:00,357.33
2020-07-14 08:00:00,357.32
2020-07-15 08:00:00,357.31
2020-07-16 08:00:00,357.3
2020-07-17 08:00:00,357.29
2020-07-18 08:00:00,357.29
2020-07-19 08:00:00,357.29
2020-07-20 08:00:00,357.28
2020-07-21 08:00:00,357.28
2020-07-22 08:00:00,357.27
2020-07-23 08:00:00,357.27
2020-07-24 08:00:00,357.26
2020-07-25 08:00:00,357.25
2020-07-26 08:00:00,357.23
2020-07-27 08:00:00,357.2
2020-07-28 08:00:00,357.21
2020-07-29 08:00:00,357.2
2020-07-30 08:00:00,357.2
2020-07-31 08:00:00,357.24
2020-08-01 08:00:00,357.3
2020-08-02 08:00:00,357.32
2020-08-03 08:00:00,357.39
2020-08-03 14:00:00,357.42
2020-08-03 20:00:00,357.44
2020-08-04 02:00:00,357.46
2020-08-04 08:00:00,357.48
2020-08-04 14:00:00,357.5
2020-08-04 20:00:00,357.5
2020-08-05 02:00:00,357.51
2020-08-05 08:00:00,357.52
2020-08-05 14:00:00,357.54
2020-08-05 20:00:00,357.55
2020-08-06 02:00:00,357.56
2020-08-06 08:00:00,357.57
2020-08-06 14:00:00,357.58
2020-08-06 20:00:00,357.59
2020-08-07 02:00:00,357.6
2020-08-07 08:00:00,357.6
2020-08-07 14:00:00,357.61
2020-08-07 20:00:00,357.61
2020-08-08 02:00:00,357.62
2020-08-08 08:00:00,357.63
