TM,Z
2020-09-05 05:00:00,188.01
2020-09-05 08:00:00,188.11
2020-09-05 11:00:00,188.2
2020-09-05 12:00:00,188.21
2020-09-05 14:00:00,188.27
2020-09-05 17:00:00,188.34
2020-09-05 20:00:00,188.41
2020-09-06 02:00:00,188.52
2020-09-06 08:00:00,188.61
2020-09-06 11:00:00,188.65
2020-09-06 14:00:00,188.66
2020-09-06 20:00:00,188.68
2020-09-07 02:00:00,188.69
2020-09-07 08:00:00,188.69
2020-09-07 14:00:00,188.68
2020-09-07 20:00:00,188.65
2020-09-08 02:00:00,188.6
2020-09-08 08:00:00,188.62
2020-09-08 14:00:00,188.6
2020-09-08 20:00:00,188.61
2020-09-09 02:00:00,188.63
2020-09-09 08:00:00,188.66
2020-09-09 14:00:00,188.69
2020-09-09 20:00:00,188.75
2020-09-10 02:00:00,188.81
2020-09-10 08:00:00,188.89
2020-09-10 14:00:00,188.96
2020-09-10 20:00:00,189.05
2020-09-11 02:00:00,189.12
2020-09-11 08:00:00,189.18
2020-09-11 14:00:00,189.22
2020-09-11 20:00:00,189.24
2020-09-12 02:00:00,189.24
2020-09-12 08:00:00,189.23
2020-09-12 14:00:00,189.21
2020-09-12 20:00:00,189.18
2020-09-13 02:00:00,189.14
2020-09-13 08:00:00,189.09
2020-09-13 14:00:00,189.07
2020-09-13 20:00:00,189.07
2020-09-13 22:00:00,189.08
2020-09-14 02:00:00,189.11
2020-09-14 08:00:00,189.2
2020-09-14 14:00:00,189.27
2020-09-14 20:00:00,189.31
2020-09-15 02:00:00,189.35
2020-09-15 08:00:00,189.38
2020-09-15 10:00:00,189.39
2020-09-15 14:00:00,189.38
2020-09-15 20:00:00,189.38
2020-09-16 02:00:00,189.37
2020-09-16 08:00:00,189.37
2020-09-16 14:00:00,189.36
2020-09-16 20:00:00,189.36
2020-09-17 02:00:00,189.35
2020-09-17 08:00:00,189.34
2020-09-17 14:00:00,189.32
2020-09-17 20:00:00,189.29
2020-09-18 02:00:00,189.27
2020-09-18 08:00:00,189.25
2020-09-18 20:00:00,189.22
2020-09-19 08:00:00,189.18
2020-09-19 20:00:00,189.14
2020-09-20 08:00:00,189.1
2020-09-20 20:00:00,189.05
2020-09-21 08:00:00,189.0
2020-09-21 10:00:00,188.99
2020-09-21 20:00:00,188.97
2020-09-22 08:00:00,188.96
2020-09-22 20:00:00,188.96
2020-09-23 08:00:00,188.95
2020-09-24 08:00:00,188.94
2020-09-25 08:00:00,188.92
2020-09-26 08:00:00,188.9
2020-09-27 08:00:00,188.87
2020-09-28 08:00:00,188.83
2020-09-29 08:00:00,188.79
2020-09-29 14:00:00,188.78
2020-09-30 08:00:00,188.79
2020-10-01 08:00:00,188.81
2020-10-11 08:00:00,188.79
2020-10-21 08:00:00,188.68
2020-11-01 08:00:00,188.49
2020-11-11 08:00:00,188.41
2020-11-21 08:00:00,188.44
2020-12-01 08:00:00,188.69
2020-12-11 08:00:00,188.67
2020-12-21 08:00:00,188.61
2021-01-01 08:00:00,188.56
2021-01-11 08:00:00,188.5
2021-01-21 08:00:00,188.4
2021-02-01 08:00:00,188.28
2021-02-11 08:00:00,188.13
2021-02-21 08:00:00,188.01
2021-03-01 08:00:00,188.9
2021-03-05 08:00:00,187.85
2021-03-11 08:00:00,187.79
2021-03-16 08:00:00,187.74
2021-03-21 08:00:00,187.69
2021-03-22 08:00:00,187.68
2021-03-27 08:00:00,187.65
2021-04-01 08:00:00,187.64
2021-04-11 08:00:00,187.69
2021-04-13 08:00:00,187.68
2021-04-17 08:00:00,187.66
2021-04-21 08:00:00,187.63
2021-04-23 08:00:00,187.61
2021-04-24 08:00:00,187.6
2021-04-28 08:00:00,187.54
2021-04-30 08:00:00,187.52
2021-05-01 08:00:00,187.51
2021-05-02 08:00:00,187.5
2021-05-03 08:00:00,187.49
2021-05-04 08:00:00,187.48
2021-05-05 08:00:00,187.47
2021-05-06 08:00:00,187.46
2021-05-07 08:00:00,187.46
2021-05-08 08:00:00,187.45
2021-05-09 08:00:00,187.44
2021-05-10 08:00:00,187.43
2021-05-11 08:00:00,187.42
2021-05-12 08:00:00,187.4
2021-05-13 08:00:00,187.38
2021-05-14 08:00:00,187.37
2021-05-15 08:00:00,187.36
2021-05-16 08:00:00,187.36
2021-05-17 08:00:00,187.35
2021-05-18 08:00:00,187.33
2021-05-19 08:00:00,187.31
2021-05-20 08:00:00,187.29
2021-05-21 08:00:00,187.26
2021-05-22 08:00:00,187.24
2021-05-23 08:00:00,187.21
2021-05-24 08:00:00,187.2
2021-05-25 08:00:00,187.2
2021-05-26 08:00:00,187.2
2021-05-27 08:00:00,187.19
2021-05-28 08:00:00,187.17
2021-05-29 08:00:00,187.18
2021-05-30 08:00:00,187.18
2021-05-31 08:00:00,187.17
2021-06-01 08:00:00,187.17
2021-06-02 08:00:00,187.14
2021-06-03 08:00:00,187.39
2021-06-04 08:00:00,187.52
2021-06-05 08:00:00,187.63
2021-06-06 08:00:00,187.7
2021-06-07 08:00:00,187.75
2021-06-08 08:00:00,187.77
2021-06-09 08:00:00,187.77
2021-06-10 08:00:00,187.77
2021-06-11 08:00:00,187.79
2021-06-12 08:00:00,187.81
2021-06-13 08:00:00,187.82
2021-06-14 08:00:00,187.83
2021-06-15 08:00:00,187.86
2021-06-16 08:00:00,187.87
2021-06-17 08:00:00,187.88
2021-06-18 08:00:00,187.89
2021-06-18 18:00:00,187.91
2021-06-18 19:00:00,187.88
2021-06-18 20:00:00,187.91
2021-06-18 21:00:00,187.89
2021-06-18 22:00:00,187.91
2021-06-18 23:00:00,187.9
2021-06-19 00:00:00,187.91
2021-06-19 01:00:00,187.91
2021-06-19 02:00:00,187.91
2021-06-19 03:00:00,187.91
2021-06-19 04:00:00,187.92
2021-06-19 05:00:00,187.9
2021-06-19 06:00:00,187.92
2021-06-19 07:00:00,187.91
2021-06-19 08:00:00,187.91
2021-06-19 09:00:00,187.9
2021-06-19 10:00:00,187.91
2021-06-19 11:00:00,187.9
2021-06-19 12:00:00,187.91
2021-06-19 13:00:00,187.9
2021-06-19 14:00:00,187.91
2021-06-19 15:00:00,187.9
2021-06-19 16:00:00,187.9
2021-06-19 17:00:00,187.89
2021-06-19 18:00:00,187.9
2021-06-19 19:00:00,187.91
2021-06-19 20:00:00,187.93
2021-06-19 21:00:00,187.92
2021-06-19 22:00:00,187.91
2021-06-19 23:00:00,187.92
2021-06-20 00:00:00,187.92
2021-06-20 01:00:00,187.91
2021-06-20 02:00:00,187.92
2021-06-20 03:00:00,187.91
2021-06-20 04:00:00,187.92
2021-06-20 05:00:00,187.91
2021-06-20 06:00:00,187.92
2021-06-20 07:00:00,187.91
2021-06-20 08:00:00,187.91
2021-06-20 09:00:00,187.91
2021-06-20 10:00:00,187.92
2021-06-20 11:00:00,187.91
2021-06-20 12:00:00,187.91
2021-06-20 13:00:00,187.91
2021-06-20 14:00:00,187.91
2021-06-20 15:00:00,187.91
2021-06-20 16:00:00,187.91
2021-06-20 17:00:00,187.9
2021-06-20 18:00:00,187.91
2021-06-20 19:00:00,187.91
2021-06-20 20:00:00,187.91
2021-06-20 21:00:00,187.9
2021-06-20 22:00:00,187.91
2021-06-20 23:00:00,187.9
2021-06-21 00:00:00,187.9
2021-06-21 01:00:00,187.9
2021-06-21 02:00:00,187.91
2021-06-21 03:00:00,187.9
2021-06-21 04:00:00,187.9
2021-06-21 05:00:00,187.9
2021-06-21 06:00:00,187.9
2021-06-21 07:00:00,187.9
2021-06-21 08:00:00,187.91
2021-06-21 09:00:00,187.9
2021-06-21 10:00:00,187.9
2021-06-21 11:00:00,187.9
2021-06-21 12:00:00,187.9
2021-06-21 13:00:00,187.91
2021-06-21 14:00:00,187.9
2021-06-21 15:00:00,187.9
2021-06-21 16:00:00,187.9
2021-06-21 17:00:00,187.9
2021-06-21 18:00:00,187.9
2021-06-21 19:00:00,187.91
2021-06-21 20:00:00,187.9
2021-06-21 21:00:00,187.91
2021-06-21 22:00:00,187.91
2021-06-21 23:00:00,187.91
2021-06-22 00:00:00,187.91
2021-06-22 01:00:00,187.91
2021-06-22 02:00:00,187.91
2021-06-22 03:00:00,187.91
2021-06-22 04:00:00,187.91
2021-06-22 05:00:00,187.91
2021-06-22 06:00:00,187.91
2021-06-22 07:00:00,187.91
2021-06-22 08:00:00,187.92
2021-06-22 09:00:00,187.91
2021-06-22 10:00:00,187.91
2021-06-22 11:00:00,187.91
2021-06-22 12:00:00,187.91
2021-06-22 13:00:00,187.91
2021-06-22 14:00:00,187.91
2021-06-22 15:00:00,187.91
2021-06-22 16:00:00,187.91
