TM,Z
2020-01-01 08:00:00,194.69
2020-01-11 08:00:00,194.68
2020-01-21 08:00:00,194.67
2020-02-01 08:00:00,194.66
2020-02-11 08:00:00,194.65
2020-02-21 08:00:00,194.64
2020-03-01 08:00:00,194.63
2020-03-11 08:00:00,194.63
2020-03-21 08:00:00,194.68
2020-04-01 08:00:00,194.78
2020-04-02 08:00:00,194.78
2020-04-03 08:00:00,194.78
2020-04-04 08:00:00,194.79
2020-04-05 08:00:00,194.8
2020-04-06 08:00:00,194.8
2020-04-07 08:00:00,194.8
2020-04-08 08:00:00,194.8
2020-04-09 08:00:00,194.8
2020-04-10 08:00:00,194.79
2020-04-11 08:00:00,194.78
2020-04-12 08:00:00,194.78
2020-04-13 08:00:00,194.77
2020-04-14 08:00:00,194.76
2020-04-15 08:00:00,194.76
2020-04-16 08:00:00,194.76
2020-04-17 08:00:00,194.76
2020-04-18 08:00:00,194.56
2020-04-19 08:00:00,194.5
2020-04-20 08:00:00,194.45
2020-04-21 08:00:00,194.48
2020-04-22 08:00:00,194.5
2020-04-23 08:00:00,194.51
2020-04-24 08:00:00,194.51
2020-04-25 08:00:00,194.5
2020-04-26 08:00:00,194.49
2020-04-27 08:00:00,194.5
2020-04-28 08:00:00,194.5
2020-04-29 08:00:00,194.52
2020-04-30 08:00:00,194.53
2020-05-01 08:00:00,194.55
2020-05-02 08:00:00,194.55
2020-05-03 08:00:00,194.55
2020-05-04 08:00:00,194.46
2020-05-05 08:00:00,194.36
2020-05-06 08:00:00,194.24
2020-05-07 08:00:00,194.11
2020-05-08 08:00:00,193.96
2020-05-09 08:00:00,193.86
2020-05-10 08:00:00,193.84
2020-05-11 08:00:00,193.85
2020-05-12 08:00:00,193.84
2020-05-13 08:00:00,193.82
2020-05-14 08:00:00,193.8
2020-05-15 08:00:00,193.78
2020-05-16 08:00:00,193.76
2020-05-17 08:00:00,193.74
2020-05-18 08:00:00,193.73
2020-05-19 08:00:00,193.72
2020-05-20 08:00:00,193.7
2020-05-21 08:00:00,193.69
2020-05-22 08:00:00,193.69
2020-05-23 08:00:00,193.69
2020-05-24 08:00:00,193.61
2020-05-25 08:00:00,193.51
2020-05-26 08:00:00,193.3
2020-05-27 08:00:00,193.01
2020-05-28 08:00:00,192.88
2020-05-29 08:00:00,192.71
2020-05-30 08:00:00,192.48
2020-05-31 08:00:00,192.28
2020-06-01 08:00:00,192.22
2020-06-02 08:00:00,192.21
2020-06-03 08:00:00,192.22
2020-06-04 08:00:00,192.29
2020-06-05 08:00:00,192.35
2020-06-06 08:00:00,192.4
2020-06-07 08:00:00,192.4
2020-06-08 08:00:00,192.41
2020-06-09 08:00:00,192.41
2020-06-10 08:00:00,192.42
2020-06-11 08:00:00,192.43
2020-06-12 08:00:00,192.43
2020-06-13 08:00:00,192.44
2020-06-14 08:00:00,192.47
2020-06-15 08:00:00,192.48
2020-06-16 08:00:00,192.49
2020-06-17 08:00:00,192.49
2020-06-18 08:00:00,192.5
2020-06-19 08:00:00,192.5
2020-06-20 08:00:00,192.51
2020-06-21 08:00:00,192.53
2020-06-22 08:00:00,192.55
2020-06-23 08:00:00,192.55
2020-06-24 08:00:00,192.58
2020-06-25 08:00:00,192.6
2020-06-26 08:00:00,192.57
2020-06-27 08:00:00,192.57
2020-06-28 08:00:00,192.6
2020-06-29 08:00:00,192.6
2020-06-30 08:00:00,192.61
2020-07-01 08:00:00,192.61
2020-07-02 08:00:00,192.6
2020-07-03 08:00:00,192.59
2020-07-04 08:00:00,192.59
2020-07-05 08:00:00,192.58
2020-07-06 08:00:00,192.71
2020-07-07 08:00:00,192.8
2020-07-08 08:00:00,192.82
2020-07-09 08:00:00,192.82
2020-07-10 08:00:00,192.8
2020-07-11 08:00:00,192.8
2020-07-12 08:00:00,192.8
2020-07-13 08:00:00,192.79
2020-07-14 08:00:00,192.79
2020-07-15 08:00:00,192.78
2020-07-16 08:00:00,192.77
2020-07-17 08:00:00,192.76
2020-07-18 08:00:00,192.74
2020-07-19 08:00:00,192.73
2020-07-20 08:00:00,192.73
2020-07-21 08:00:00,192.73
2020-07-22 08:00:00,192.72
2020-07-23 08:00:00,192.69
2020-07-24 08:00:00,192.69
2020-07-25 08:00:00,192.66
2020-07-26 08:00:00,192.63
2020-07-27 08:00:00,192.62
2020-07-28 08:00:00,192.61
2020-07-29 08:00:00,192.61
2020-07-30 08:00:00,192.64
2020-07-31 08:00:00,192.69
2020-08-01 08:00:00,192.69
2020-08-02 08:00:00,192.68
2020-08-03 08:00:00,192.84
2020-08-04 08:00:00,192.98
2020-08-05 08:00:00,193.03
2020-08-06 08:00:00,193.04
2020-08-07 08:00:00,193.07
2020-08-08 08:00:00,193.07
2020-08-09 08:00:00,193.09
2020-08-10 08:00:00,193.18
2020-08-11 08:00:00,193.24
2020-08-12 08:00:00,193.26
2020-08-13 08:00:00,193.28
2020-08-14 08:00:00,193.32
2020-08-15 08:00:00,193.35
2020-08-16 08:00:00,193.35
2020-08-17 08:00:00,193.37
2020-08-18 08:00:00,193.42
2020-08-19 08:00:00,193.42
2020-08-20 08:00:00,193.42
2020-08-21 08:00:00,193.45
2020-08-22 08:00:00,193.47
2020-08-23 08:00:00,193.49
2020-08-24 08:00:00,193.53
2020-08-25 08:00:00,193.55
2020-08-26 08:00:00,193.6
2020-08-27 08:00:00,193.63
2020-08-28 08:00:00,193.64
2020-08-29 08:00:00,193.7
2020-08-30 08:00:00,193.98
2020-08-31 08:00:00,194.14
2020-09-01 08:00:00,194.36
2020-09-02 08:00:00,194.34
2020-09-03 08:00:00,194.23
2020-09-04 08:00:00,194.32
2020-09-05 08:00:00,195.42
2020-09-05 09:00:00,195.53
2020-09-05 10:00:00,195.6
2020-09-05 11:00:00,195.62
2020-09-05 12:00:00,195.65
2020-09-05 13:00:00,195.69
2020-09-05 14:00:00,195.72
2020-09-05 15:00:00,195.74
2020-09-05 16:00:00,195.77
2020-09-05 17:00:00,195.78
2020-09-05 18:00:00,195.81
2020-09-05 19:00:00,195.82
2020-09-05 20:00:00,195.83
2020-09-05 21:00:00,195.85
2020-09-05 22:00:00,195.87
2020-09-05 23:00:00,195.89
2020-09-06 00:00:00,195.91
2020-09-06 01:00:00,195.91
2020-09-06 02:00:00,195.92
2020-09-06 03:00:00,195.93
2020-09-06 04:00:00,195.94
2020-09-06 05:00:00,195.96
2020-09-06 06:00:00,195.96
2020-09-06 07:00:00,195.97
2020-09-06 08:00:00,195.96
2020-09-06 09:00:00,195.98
2020-09-06 10:00:00,195.98
2020-09-06 11:00:00,195.99
2020-09-06 12:00:00,195.99
2020-09-06 13:00:00,196.0
2020-09-06 14:00:00,196.0
2020-09-06 15:00:00,196.01
2020-09-06 16:00:00,196.01
2020-09-06 17:00:00,195.99
2020-09-06 18:00:00,195.99
2020-09-06 19:00:00,196.0
2020-09-06 20:00:00,196.0
2020-09-06 21:00:00,196.0
2020-09-06 22:00:00,196.0
2020-09-06 23:00:00,196.01
2020-09-07 00:00:00,196.01
2020-09-07 01:00:00,196.01
2020-09-07 02:00:00,196.01
2020-09-07 03:00:00,196.0
2020-09-07 04:00:00,195.99
2020-09-07 05:00:00,195.99
2020-09-07 06:00:00,195.99
2020-09-07 07:00:00,195.99
2020-09-07 08:00:00,195.98
2020-09-07 09:00:00,196.02
2020-09-07 10:00:00,196.02
2020-09-07 11:00:00,196.0
2020-09-07 12:00:00,196.01
2020-09-07 13:00:00,195.99
2020-09-07 14:00:00,195.98
2020-09-07 15:00:00,195.98
2020-09-07 16:00:00,195.98
2020-09-07 17:00:00,195.97
2020-09-07 18:00:00,195.96
2020-09-07 19:00:00,195.97
2020-09-07 20:00:00,195.98
2020-09-07 21:00:00,195.97
2020-09-07 22:00:00,195.97
2020-09-07 23:00:00,195.96
2020-09-08 00:00:00,195.95
2020-09-08 01:00:00,195.95
2020-09-08 02:00:00,195.95
2020-09-08 03:00:00,195.94
2020-09-08 04:00:00,195.93
2020-09-08 05:00:00,195.92
2020-09-08 06:00:00,195.92
2020-09-08 07:00:00,195.92
2020-09-08 08:00:00,195.91
2020-09-08 09:00:00,195.9
2020-09-08 10:00:00,195.9
2020-09-08 11:00:00,195.9
2020-09-08 12:00:00,195.89
2020-09-08 13:00:00,195.89
2020-09-08 14:00:00,195.87
2020-09-08 15:00:00,195.87
2020-09-08 16:00:00,195.87
2020-09-08 17:00:00,195.86
2020-09-08 18:00:00,195.86
2020-09-08 19:00:00,195.86
2020-09-08 20:00:00,195.85
2020-09-08 21:00:00,195.85
2020-09-08 22:00:00,195.84
2020-09-08 23:00:00,195.83
2020-09-09 00:00:00,195.82
